x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.2.22,2022-02-22 00:00:00,AB,2022,2,22,-19.9,,-23.9,,-15.9,,0,,,,,,,,,,,,0,,37.9,,53,,76,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.2.23,2022-02-23 00:00:00,AB,2022,2,23,-17.2,,-22.5,,-11.9,,0,,,,,,,,,,,,0,,35.2,,45,,83,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.2.24,2022-02-24 00:00:00,AB,2022,2,24,-9.9,,-13.3,,-6.5,,1.9,,,,,,,,,,,,0,,27.9,,65,,88,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.2.25,2022-02-25 00:00:00,AB,2022,2,25,-7.4,,-16.4,,1.6,,0,,,,,,,,,,,,0,,25.4,,44,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.2.26,2022-02-26 00:00:00,AB,2022,2,26,-1.4,,-8.4,,5.6,,0,,,,,,,,,,,,0,,19.4,,33,,80,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.2.27,2022-02-27 00:00:00,AB,2022,2,27,-5.2,,-7.9,,-2.5,,0,,,,,,,,,,,,0,,23.2,,70,,84,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.2.28,2022-02-28 00:00:00,AB,2022,2,28,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.1,2022-03-01 00:00:00,AB,2022,3,1,-5.8,,-8.3,,-3.3,,0,,,,,,,,,,,,0,,23.8,,78,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.2,2022-03-02 00:00:00,AB,2022,3,2,-6.6,,-7.9,,-5.3,,0.7,,,,,,,,,,,,0,,24.6,,71,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.3,2022-03-03 00:00:00,AB,2022,3,3,-9.4,,-11,,-7.9,,5.9,,,,,,,,,,,,0,,27.4,,73,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.4,2022-03-04 00:00:00,AB,2022,3,4,-11.7,,-15.6,,-7.8,,4.2,,,,,,,,,,,,0,,29.7,,83,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.5,2022-03-05 00:00:00,AB,2022,3,5,-10.4,,-17.6,,-3.2,,0,,,,,,,,,,,,0,,28.4,,76,,88,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.6,2022-03-06 00:00:00,AB,2022,3,6,-4.6,,-9.6,,0.4,,0,,,,,,,,,,,,0,,22.6,,53,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.7,2022-03-07 00:00:00,AB,2022,3,7,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.8,2022-03-08 00:00:00,AB,2022,3,8,-10.3,,-14.2,,-6.3,,0,,,,,,,,35,,49,,0,,28.3,,51,,76,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.9,2022-03-09 00:00:00,AB,2022,3,9,-12.5,,-17.5,,-7.5,,0.2,,,,,,,,,,,,0,,30.5,,43,,78,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.10,2022-03-10 00:00:00,AB,2022,3,10,-11.4,,-17.2,,-5.6,,0,,,,,,,,2,,42,,0,,29.4,,46,,75,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.11,2022-03-11 00:00:00,AB,2022,3,11,-10.5,,-19.1,,-1.9,,0,,,,,,,,,,,,0,,28.5,,50,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.12,2022-03-12 00:00:00,AB,2022,3,12,-0.1,,-5.7,,5.5,,0,,,,,,,,29,,46,,0,,18.1,,45,,76,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.13,2022-03-13 00:00:00,AB,2022,3,13,-4.9,,-9.5,,-0.2,,0,,,,,,,,,,,,0,,22.9,,68,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.14,2022-03-14 00:00:00,AB,2022,3,14,-3.6,,-9.7,,2.5,,0.5,,,,,,,,,,,,0,,21.6,,60,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.15,2022-03-15 00:00:00,AB,2022,3,15,2.3,,-5.5,,10.2,,0,,,,,,,,31,,55,,0,,15.7,,39,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.16,2022-03-16 00:00:00,AB,2022,3,16,2.9,,-2.1,,7.9,,0,,,,,,,,33,,38,,0,,15.1,,39,,78,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.17,2022-03-17 00:00:00,AB,2022,3,17,2.4,,-4.9,,9.6,,0,,,,,,,,,,,,0,,15.6,,30,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.18,2022-03-18 00:00:00,AB,2022,3,18,4,,-0.7,,8.6,,0,,,,,,,,,,,,0,,14,,28,,80,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.19,2022-03-19 00:00:00,AB,2022,3,19,2,,-4,,8,,0,,,,,,,,,,,,0,,16,,39,,88,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.20,2022-03-20 00:00:00,AB,2022,3,20,-0.1,,-4.3,,4.2,,2.1,,,,,,,,34,,50,,0,,18.1,,42,,94,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.21,2022-03-21 00:00:00,AB,2022,3,21,0.7,,-7.3,,8.7,,0,,,,,,,,,,,,0,,17.3,,38,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.22,2022-03-22 00:00:00,AB,2022,3,22,3.6,,-3.9,,11.1,,0,,,,,,,,22,,34,,0,,14.4,,32,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.23,2022-03-23 00:00:00,AB,2022,3,23,10.1,,1.5,,18.7,,0.2,,,,,,,,32,,64,,0,,7.9,,24,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.24,2022-03-24 00:00:00,AB,2022,3,24,2.1,,-2.3,,6.5,,0.5,,,,,,,,30,,45,,0,,15.9,,37,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.25,2022-03-25 00:00:00,AB,2022,3,25,-1.5,,-4.6,,1.7,,0.2,,,,,,,,9,,32,,0,,19.5,,57,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.26,2022-03-26 00:00:00,AB,2022,3,26,-4.1,,-6.7,,-1.4,,3,,,,,,,,9,,31,,0,,22.1,,63,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.27,2022-03-27 00:00:00,AB,2022,3,27,-1.8,,-6.6,,3.1,,0.2,,,,,,,,,,,,0,,19.8,,53,,88,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.28,2022-03-28 00:00:00,AB,2022,3,28,-2.2,,-4.2,,-0.2,,6.5,,,,,,,,,,,,0,,20.2,,86,,93,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.29,2022-03-29 00:00:00,AB,2022,3,29,0.3,,-6.9,,7.5,,0,,,,,,,,,,,,0,,17.7,,41,,95,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.30,2022-03-30 00:00:00,AB,2022,3,30,5.7,,0,,11.4,,0,,,,,,,,31,,46,,0,,12.3,,42,,73,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.3.31,2022-03-31 00:00:00,AB,2022,3,31,4.1,,0.8,,7.5,,0.6,,,,,,,,33,,52,,0,,13.9,,36,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.1,2022-04-01 00:00:00,AB,2022,4,1,2.8,,0.1,,5.6,,0,,,,,,,,,,,,0,,15.2,,51,,78,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.2,2022-04-02 00:00:00,AB,2022,4,2,4.4,,-1.3,,10,,0,,,,,,,,,,,,0,,13.6,,33,,80,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.3,2022-04-03 00:00:00,AB,2022,4,3,4.6,,-3,,12.3,,0,,,,,,,,16,,35,,0,,13.4,,25,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.4,2022-04-04 00:00:00,AB,2022,4,4,6.1,,0.1,,12.1,,0,,,,,,,,,,,,0,,11.9,,36,,75,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.5,2022-04-05 00:00:00,AB,2022,4,5,5.6,,2.6,,8.5,,0,,,,,,,,34,,60,,0,,12.4,,33,,83,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.6,2022-04-06 00:00:00,AB,2022,4,6,4.2,,-0.6,,9,,0,,,,,,,,32,,49,,0,,13.8,,28,,66,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.7,2022-04-07 00:00:00,AB,2022,4,7,6.2,,-2.9,,15.3,,0,,,,,,,,16,,40,,0,,11.8,,21,,76,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.8,2022-04-08 00:00:00,AB,2022,4,8,14,,5.4,,22.6,,0,,,,,,,,32,,63,,0,,4,,16,,52,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.9,2022-04-09 00:00:00,AB,2022,4,9,4.6,,1.2,,7.9,,0.2,,,,,,,,32,,73,,0,,13.4,,29,,60,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.10,2022-04-10 00:00:00,AB,2022,4,10,-0.2,,-2.8,,2.4,,0.4,,,,,,,,32,,58,,0,,18.2,,29,,50,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.11,2022-04-11 00:00:00,AB,2022,4,11,-5.7,,-9.4,,-2,,0,,,,,,,,33,,45,,0,,23.7,,42,,65,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.12,2022-04-12 00:00:00,AB,2022,4,12,-8,,-11.5,,-4.5,,0.2,,,,,,,,2,,36,,0,,26,,40,,69,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.13,2022-04-13 00:00:00,AB,2022,4,13,-7.1,,-11.7,,-2.5,,0,,,,,,,,,,,,0,,25.1,,40,,67,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.14,2022-04-14 00:00:00,AB,2022,4,14,-6.5,,-10.8,,-2.2,,0.2,,,,,,,,,,,,0,,24.5,,45,,70,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.15,2022-04-15 00:00:00,AB,2022,4,15,-3.3,,-5.6,,-1,,0.2,,,,,,,,,,,,0,,21.3,,48,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.16,2022-04-16 00:00:00,AB,2022,4,16,-2.2,,-5,,0.6,,0.4,,,,,,,,,,,,0,,20.2,,57,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.17,2022-04-17 00:00:00,AB,2022,4,17,0.1,,-4.1,,4.4,,0.4,,,,,,,,,,,,0,,17.9,,42,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.18,2022-04-18 00:00:00,AB,2022,4,18,3.7,,-4,,11.4,,0,,,,,,,,13,,43,,0,,14.3,,20,,79,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.19,2022-04-19 00:00:00,AB,2022,4,19,2.2,,-1.3,,5.7,,7.1,,,,,,,,15,,49,,0,,15.8,,38,,97,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.20,2022-04-20 00:00:00,AB,2022,4,20,1.5,,-3.3,,6.2,,1.5,,,,,,,,,,,,0,,16.5,,37,,96,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.21,2022-04-21 00:00:00,AB,2022,4,21,3,,-0.8,,6.8,,0,,,,,,,,16,,44,,0,,15,,46,,62,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.22,2022-04-22 00:00:00,AB,2022,4,22,5.2,,-1.1,,11.6,,0,,,,,,,,,,,,0,,12.8,,41,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.23,2022-04-23 00:00:00,AB,2022,4,23,7.2,,-0.5,,14.9,,0,,,,,,,,33,,38,,0,,10.8,,28,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.24,2022-04-24 00:00:00,AB,2022,4,24,7.8,,0,,15.6,,0,,,,,,,,15,,36,,0,,10.2,,28,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.25,2022-04-25 00:00:00,AB,2022,4,25,10.1,,2.9,,17.2,,0,,,,,,,,16,,48,,0,,7.9,,27,,58,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.26,2022-04-26 00:00:00,AB,2022,4,26,8.3,,2.2,,14.3,,1.8,,,,,,,,15,,37,,0,,9.7,,38,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.27,2022-04-27 00:00:00,AB,2022,4,27,4.4,,0.5,,8.3,,12.5,,,,,,,,30,,46,,0,,13.6,,62,,95,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.28,2022-04-28 00:00:00,AB,2022,4,28,5.9,,0.2,,11.6,,0.2,,,,,,,,31,,39,,0,,12.1,,33,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.29,2022-04-29 00:00:00,AB,2022,4,29,6.7,,1.2,,12.1,,0,,,,,,,,31,,33,,0,,11.3,,33,,74,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.4.30,2022-04-30 00:00:00,AB,2022,4,30,6.7,,0.5,,12.8,,0,,,,,,,,13,,33,,0,,11.3,,34,,79,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.1,2022-05-01 00:00:00,AB,2022,5,1,10.4,,5.9,,15,,2,,,,,,,,14,,45,,0,,7.6,,36,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.2,2022-05-02 00:00:00,AB,2022,5,2,9.2,,3.8,,14.7,,0,,,,,,,,5,,32,,0,,8.8,,47,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.3,2022-05-03 00:00:00,AB,2022,5,3,8.8,,2.3,,15.3,,0,,,,,,,,,,,,0,,9.2,,40,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.4,2022-05-04 00:00:00,AB,2022,5,4,13.2,,7.7,,18.7,,0,,,,,,,,15,,39,,0,,4.8,,34,,74,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.5,2022-05-05 00:00:00,AB,2022,5,5,14.2,,5.4,,23,,0,,,,,,,,12,,37,,0,,3.8,,23,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.6,2022-05-06 00:00:00,AB,2022,5,6,12.7,,7.6,,17.9,,1.4,,,,,,,,29,,50,,0,,5.3,,40,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.7,2022-05-07 00:00:00,AB,2022,5,7,8.3,,2.9,,13.7,,0,,,,,,,,32,,49,,0,,9.7,,33,,69,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.8,2022-05-08 00:00:00,AB,2022,5,8,5.2,,2.3,,8.1,,0,,,,,,,,30,,49,,0,,12.8,,37,,75,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.9,2022-05-09 00:00:00,AB,2022,5,9,4.7,,0,,9.4,,0,,,,,,,,34,,42,,0,,13.3,,31,,67,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.10,2022-05-10 00:00:00,AB,2022,5,10,3.5,,-1.9,,9,,0,,,,,,,,30,,32,,0,,14.5,,35,,77,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.11,2022-05-11 00:00:00,AB,2022,5,11,10.4,,4.5,,16.3,,0,,,,,,,,,,,,0,,7.6,,27,,74,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.12,2022-05-12 00:00:00,AB,2022,5,12,11.7,,4.1,,19.2,,0,,,,,,,,22,,37,,0,,6.3,,13,,72,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.13,2022-05-13 00:00:00,AB,2022,5,13,12.8,,8.2,,17.3,,0,,,,,,,,12,,58,,0,,5.2,,29,,62,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.14,2022-05-14 00:00:00,AB,2022,5,14,11.1,,5.4,,16.8,,1.2,,,,,,,,33,,39,,0,,6.9,,21,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.15,2022-05-15 00:00:00,AB,2022,5,15,11.8,,4,,19.5,,0,,,,,,,,11,,33,,0,,6.2,,17,,71,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.16,2022-05-16 00:00:00,AB,2022,5,16,15.8,,11.7,,19.8,,0,,,,,,,,13,,41,,0,,2.2,,30,,63,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.17,2022-05-17 00:00:00,AB,2022,5,17,11.4,,7.5,,15.4,,0,,,,,,,,32,,37,,0,,6.6,,27,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.18,2022-05-18 00:00:00,AB,2022,5,18,9.3,,4.8,,13.9,,0,,,,,,,,17,,36,,0,,8.7,,27,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.19,2022-05-19 00:00:00,AB,2022,5,19,7.5,,4.7,,10.3,,9,,,,,,,,3,,45,,0,,10.5,,72,,92,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.20,2022-05-20 00:00:00,AB,2022,5,20,7.2,,2.7,,11.8,,0,,,,,,,,35,,39,,0,,10.8,,21,,71,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.21,2022-05-21 00:00:00,AB,2022,5,21,8,,0.8,,15.3,,0,,,,,,,,,,,,0,,10,,17,,73,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.22,2022-05-22 00:00:00,AB,2022,5,22,11.6,,3.7,,19.4,,0,,,,,,,,27,,34,,0,,6.4,,16,,58,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.23,2022-05-23 00:00:00,AB,2022,5,23,14.3,,6.3,,22.3,,0,,,,,,,,26,,31,,0,,3.7,,15,,56,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.24,2022-05-24 00:00:00,AB,2022,5,24,14,,9.1,,18.9,,0,,,,,,,,31,,34,,0,,4,,30,,72,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.25,2022-05-25 00:00:00,AB,2022,5,25,13.5,,8.4,,18.6,,6.6,,,,,,,,30,,45,,0,,4.5,,33,,88,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.26,2022-05-26 00:00:00,AB,2022,5,26,13.5,,6.6,,20.3,,0,,,,,,,,,,,,0,,4.5,,27,,95,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.27,2022-05-27 00:00:00,AB,2022,5,27,16.6,,11,,22.3,,2.9,,,,,,,,25,,57,,0,,1.4,,30,,82,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.28,2022-05-28 00:00:00,AB,2022,5,28,14.6,,8.9,,20.4,,0,,,,,,,,29,,44,,0,,3.4,,24,,80,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.29,2022-05-29 00:00:00,AB,2022,5,29,11.5,,7.4,,15.7,,0,,,,,,,,32,,39,,0,,6.5,,41,,88,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.30,2022-05-30 00:00:00,AB,2022,5,30,13.1,,8.8,,17.4,,0,,,,,,,,35,,42,,0,,4.9,,24,,84,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.5.31,2022-05-31 00:00:00,AB,2022,5,31,12.9,,5.3,,20.5,,0,,,,,,,,30,,31,,0,,5.1,,20,,60,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.1,2022-06-01 00:00:00,AB,2022,6,1,14.4,,8,,20.9,,0,,,,,,,,33,,33,,0,,3.6,,21,,60,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.2,2022-06-02 00:00:00,AB,2022,6,2,14.3,,6.5,,22.2,,0,,,,,,,,,,,,0,,3.7,,16,,69,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.3,2022-06-03 00:00:00,AB,2022,6,3,19.2,,13,,25.3,,0,,,,,,,,16,,38,,1.2,,0,,14,,35,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.4,2022-06-04 00:00:00,AB,2022,6,4,19.7,,16.1,,23.2,,0,,,,,,,,13,,47,,1.7,,0,,20,,47,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.5,2022-06-05 00:00:00,AB,2022,6,5,17.6,,14.8,,20.4,,0,,,,,,,,13,,48,,0,,0.4,,22,,47,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.6,2022-06-06 00:00:00,AB,2022,6,6,13,,9.8,,16.3,,6.2,,,,,,,,13,,43,,0,,5,,43,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.7,2022-06-07 00:00:00,AB,2022,6,7,14.6,,10.8,,18.4,,2.5,,,,,,,,,,,,0,,3.4,,56,,94,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.8,2022-06-08 00:00:00,AB,2022,6,8,16.7,,10.9,,22.4,,3.9,,,,,,,,16,,40,,0,,1.3,,35,,93,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.9,2022-06-09 00:00:00,AB,2022,6,9,16,,8.5,,23.5,,0,,,,,,,,21,,31,,0,,2,,25,,95,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.10,2022-06-10 00:00:00,AB,2022,6,10,18.3,,13.2,,23.4,,0,,,,,,,,31,,51,,0.3,,0,,26,,80,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.11,2022-06-11 00:00:00,AB,2022,6,11,18.1,,12.8,,23.5,,0,,,,,,,,31,,38,,0.1,,0,,27,,68,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.12,2022-06-12 00:00:00,AB,2022,6,12,15.1,,9.5,,20.8,,2.6,,,,,,,,12,,40,,0,,2.9,,32,,84,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.13,2022-06-13 00:00:00,AB,2022,6,13,16.8,,10.5,,23.2,,1.2,,,,,,,,10,,48,,0,,1.2,,32,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.14,2022-06-14 00:00:00,AB,2022,6,14,13.6,,11.8,,15.4,,41.4,,,,,,,,1,,51,,0,,4.4,,83,,94,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.15,2022-06-15 00:00:00,AB,2022,6,15,15,,11.8,,18.3,,10.8,,,,,,,,35,,57,,0,,3,,60,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.16,2022-06-16 00:00:00,AB,2022,6,16,15.5,,10.3,,20.7,,0,,,,,,,,13,,40,,0,,2.5,,44,,83,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.17,2022-06-17 00:00:00,AB,2022,6,17,16.5,,12.5,,20.4,,6.5,,,,,,,,13,,41,,0,,1.5,,66,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.18,2022-06-18 00:00:00,AB,2022,6,18,18.2,,14.7,,21.6,,0.2,,,,,,,,32,,31,,0.2,,0,,50,,93,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2022.6.19,2022-06-19 00:00:00,AB,2022,6,19,17.9,,13.2,,22.6,,0,,,,,,,,29,,38,,0,,0.1,,41,,80,
